,sales,favorers,listings,macrame_products,years_in_business,items_sold_per_year,items_sold_per_month,avg_product_price,sales_per_month,sales_per_year,macrame_products_ratio,macrame_products_sales_per_year,macrame_products_sales_per_month,jewelry_products,decoration_products,material_products,macrame_sample_size,sample_listed_products,jewelry_products_profits,decoration_products_profits,material_products_profits,jewelry_products_quantities,decoration_products_quantities,material_products_quantities,decoration_products_sold_per_year,jewelry_products_sold_per_year,material_products_sold_per_year
23,380,307,10,10,4,95.0,7.916666666666668,1144.9966666666667,9064.556944444445,108774.68333333332,100.0,108774.68333333332,9064.556944444445,2.0,0.0,3.0,50.0,5.0,4350987.333333333,0.0,6526480.999999999,0.2,0.0,0.3,0.0,19.0,28.5
24,218,173,15,15,1,218.0,18.166666666666668,2416.926428571428,43907.496785714284,526889.9614285714,100.0,526889.9614285714,43907.496785714284,0.0,13.0,0.0,86.66666666666669,13.0,0.0,52688996.14285714,0.0,0.0,0.8666666666666667,0.0,188.9333333333333,0.0,0.0
25,110,102,69,65,1,110.0,9.166666666666666,1095.0956666666668,10038.376944444446,120460.52333333336,94.20289855072464,113477.304589372,9456.442049114334,0.0,28.0,1.0,44.615384615384606,29.0,0.0,10956429.40862902,391301.0503081793,0.0,0.4057971014492754,0.014492753623188406,44.637681159420296,0.0,1.5942028985507246
26,68,63,396,357,1,68.0,5.666666666666668,1547.7798947368426,8770.752736842105,105249.03284210527,90.15151515151516,94883.59778947367,7906.966482456141,0.0,62.0,29.0,25.490196078431374,91.0,0.0,6464596.772469635,3023763.0064777317,0.0,0.15656565656565655,0.07323232323232322,10.646464646464645,0.0,4.979797979797978
27,4383,3044,86,86,3,1461.0,121.75,1031.9647368421054,125641.70671052633,1507700.4805263155,100.0,1507700.4805263155,125641.70671052633,0.0,2.0,17.0,22.09302325581395,19.0,0.0,15870531.373961218,134899516.67867035,0.0,0.02325581395348837,0.19767441860465115,33.9767441860465,0.0,288.8023255813953
28,337,228,29,29,1,337.0,28.08333333333333,2023.8575,56836.66479166666,682039.9774999999,100.0,682039.9774999999,56836.66479166666,0.0,19.0,1.0,68.96551724137932,20.0,0.0,64793797.86249999,3410199.8875,0.0,0.6551724137931035,0.03448275862068965,220.7931034482759,0.0,11.620689655172413
29,1,3,15,15,0,1.0,0.5,1441.442,720.721,1441.442,100.0,1441.442,720.721,0.0,10.0,0.0,66.66666666666667,10.0,0.0,144144.2,0.0,0.0,0.6666666666666667,0.0,0.6666666666666667,0.0,0.0
30,241,58,6,6,1,241.0,20.08333333333333,90.256,1812.641333333333,21751.696,100.0,21751.696,1812.641333333333,0.0,0.0,5.0,83.33333333333333,5.0,0.0,0.0,2175169.6,0.0,0.0,0.8333333333333333,0.0,0.0,200.8333333333333
31,63,9,22,22,3,21.0,1.75,270.68,473.69,5684.28,100.0,5684.28,473.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,38,22,27,27,3,12.666666666666664,1.0555555555555556,246.65235294117645,260.3552614379085,3124.2631372549017,100.0,3124.2631372549017,260.3552614379085,0.0,0.0,17.0,62.96296296296296,17.0,0.0,0.0,312426.3137254902,0.0,0.0,0.6296296296296297,0.0,0.0,7.975308641975308
33,69,69,67,3,1,69.0,5.75,270.27,1554.0524999999998,18648.63,4.477611940298506,835.0132835820892,69.58444029850745,0.0,1.0,0.0,33.333333333333336,1.0,0.0,83501.32835820892,0.0,0.0,0.01492537313432836,0.0,1.0298507462686568,0.0,0.0
34,360,219,12,3,7,51.42857142857143,4.285714285714286,67.57,289.5857142857143,3475.028571428571,25.0,868.7571428571428,72.39642857142857,0.0,0.0,2.0,66.66666666666667,2.0,0.0,0.0,86875.71428571428,0.0,0.0,0.16666666666666669,0.0,0.0,8.571428571428571
35,1934,10637,71,71,3,644.6666666666666,53.72222222222222,12577.811147540979,675707.9655373405,8108495.586448085,100.0,8108495.586448085,675707.9655373405,0.0,52.0,7.0,83.09859154929578,59.0,0.0,714647068.6361022,96202490.0087061,0.0,0.732394366197183,0.09859154929577464,472.150234741784,0.0,63.55868544600938
36,17675,1692,1302,121,2,8837.5,736.4583333333335,37.70717741935489,27769.765036962403,333237.1804435487,9.293394777265744,30969.04672324838,2580.753893604032,2.0,0.0,124.0,104.13223140495869,126.0,49157.21702102917,0.0,3047747.4553038087,0.001536098310291859,0.0,0.09523809523809523,0.0,13.575268817204304,841.6666666666665
37,11,33,36,36,1,11.0,0.9166666666666666,2074.222916666667,1901.3710069444448,22816.45208333333,100.0,22816.45208333333,1901.3710069444448,0.0,24.0,0.0,66.66666666666667,24.0,0.0,2281645.208333333,0.0,0.0,0.6666666666666667,0.0,7.333333333333334,0.0,0.0
38,16,28,8,8,1,16.0,1.3333333333333333,,,,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,11138,1440,67,11,6,1856.333333333333,154.69444444444446,76.86333333333333,11890.330648148147,142683.96777777775,16.417910447761194,23425.72605306799,1952.1438377556665,1.0,0.0,3.0,36.36363636363637,4.0,585643.1513266998,0.0,1756929.4539800992,0.01492537313432836,0.0,0.04477611940298507,0.0,27.706467661691537,83.1194029850746
40,295,224,52,52,2,147.5,12.291666666666664,2814.5278571428557,34595.238244047614,415142.85892857134,100.0,415142.85892857134,34595.238244047614,0.0,42.0,0.0,80.76923076923076,42.0,0.0,41514285.892857134,0.0,0.0,0.8076923076923077,0.0,119.1346153846154,0.0,0.0
41,10346,5360,252,250,5,2069.2,172.43333333333337,236.0233333333332,40698.29011111109,488379.48133333295,99.2063492063492,484503.4537037034,40375.28780864195,8.0,0.0,96.0,41.6,104.0,3726949.643874642,0.0,44723395.726495706,0.031746031746031744,0.0,0.3809523809523809,0.0,65.68888888888888,788.2666666666664
42,1090,4698,50,49,4,272.5,22.70833333333333,298.21,6771.852083333332,81262.22499999999,98.0,79636.98049999999,6636.415041666665,0.0,0.0,1.0,2.0408163265306123,1.0,0.0,0.0,7963698.049999999,0.0,0.0,0.02,0.0,0.0,5.45
43,663,203,57,50,2,331.5,27.625,299.25499999999994,8266.919374999998,99203.0325,87.71929824561407,87020.20394736841,7251.6836622806995,4.0,0.0,24.0,56.0,28.0,1243145.7706766918,0.0,7458874.624060147,0.07017543859649122,0.0,0.4210526315789474,0.0,23.26315789473684,139.57894736842107
44,3771,863,1165,418,5,754.2,62.85,82.95353312302825,5213.6295567823245,62563.55468138791,35.87982832618026,22447.69601443789,1870.641334536491,29.0,0.0,317.0,82.77511961722487,346.0,188145.42902274532,0.0,2056624.172421044,0.024892703862660945,0.0,0.2721030042918455,0.0,18.774077253218888,205.22008583690987
45,353,335,34,34,2,176.5,14.708333333333336,1393.9261290322586,20502.33014784947,246027.9617741936,100.0,246027.9617741936,20502.33014784947,0.0,11.0,20.0,91.17647058823529,31.0,0.0,8730024.45005203,15872771.727367327,0.0,0.32352941176470584,0.5882352941176471,57.10294117647057,0.0,103.82352941176471
46,10394,3642,183,182,9,1154.888888888889,96.24074074074076,255.23666666666668,24564.165864197534,294769.9903703704,99.4535519125683,293159.2253956689,24429.93544963908,0.0,5.0,0.0,2.747252747252748,5.0,0.0,29315922.53956689,0.0,0.0,0.0273224043715847,0.0,31.554341226472374,0.0,0.0
47,3115,1329,71,71,3,1038.3333333333333,86.52777777777777,722.0254098360655,62475.254212204,749703.050546448,100.0,749703.050546448,62475.254212204,19.0,0.0,61.0,112.6760563380282,80.0,17805447.45047814,0.0,57164857.60416666,0.2676056338028169,0.0,0.8591549295774648,0.0,277.8638497652582,892.0892018779342
48,2233,1382,140,131,4,558.25,46.52083333333334,267.6835365853659,12452.861191565044,149434.3342987805,93.57142857142857,139827.8413795732,11652.320114964434,4.0,0.0,82.0,65.64885496183207,86.0,650362.0529282475,0.0,13332422.085029073,0.028571428571428567,0.0,0.5857142857142857,0.0,15.949999999999998,326.975
49,3855,1193,93,87,6,642.5,53.54166666666666,241.45,12927.635416666664,155131.625,93.54838709677419,145123.13306451612,12093.59442204301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,258,111,11,11,1,258.0,21.5,132.54,2849.61,34195.32,100.0,34195.32,2849.61,0.0,0.0,3.0,27.272727272727273,3.0,0.0,0.0,3419532.0,0.0,0.0,0.2727272727272727,0.0,0.0,70.36363636363636
51,44,24,111,85,1,44.0,3.6666666666666665,232.17238805970138,851.298756218905,10215.58507462686,76.57657657657657,7822.745327416967,651.8954439514138,0.0,0.0,67.0,78.82352941176471,67.0,0.0,0.0,782274.5327416967,0.0,0.0,0.6036036036036037,0.0,0.0,26.55855855855856
52,343,428,35,32,9,38.111111111111114,3.1759259259259265,567.7492307692307,1803.1295014245013,21637.55401709402,91.42857142857143,19782.90652991453,1648.575544159544,0.0,7.0,6.0,40.625,13.0,0.0,1065233.4285338593,913057.2244575936,0.0,0.2,0.17142857142857146,7.622222222222224,0.0,6.533333333333335
53,1251,4253,53,53,8,156.375,13.03125,403.73076923076917,5261.116586538462,63133.399038461524,100.0,63133.399038461524,5261.116586538462,0.0,0.0,10.0,18.867924528301888,10.0,0.0,0.0,6313339.903846152,0.0,0.0,0.18867924528301888,0.0,0.0,29.504716981132077
54,3585,817,11,11,4,896.25,74.6875,960.8516666666667,71763.60885416668,861163.3062500001,100.0,861163.3062500001,71763.60885416668,0.0,0.0,6.0,54.54545454545455,6.0,0.0,0.0,86116330.62500001,0.0,0.0,0.5454545454545454,0.0,0.0,488.8636363636363
55,399,287,18,18,2,199.5,16.625,682.5733333333334,11347.781666666668,136173.38,100.0,136173.38,11347.781666666668,0.0,3.0,0.0,16.666666666666668,3.0,0.0,13617338.0,0.0,0.0,0.16666666666666669,0.0,33.25000000000001,0.0,0.0
56,5360,6247,163,161,11,487.27272727272725,40.60606060606061,295.4405405405405,11996.676494676496,143960.11793611792,98.77300613496931,142193.73612095087,11849.478010079238,7.0,0.0,31.0,23.60248447204969,38.0,2619358.2969648847,0.0,11600015.315130202,0.04294478527607362,0.0,0.19018404907975456,0.0,20.92582264361405,92.67150027886221
57,73976,5201,10879,121,4,18494.0,1541.166666666667,22.740731707317074,35047.25768292684,420567.0921951221,1.1122345803842264,4677.692633110558,389.80771942587984,0.0,0.0,41.0,33.88429752066116,41.0,0.0,0.0,467769.2633110558,0.0,0.0,0.003768728743450685,0.0,0.0,69.69886938137697
58,28,61,10,10,1,28.0,2.333333333333333,1278.95,2984.2166666666667,35810.6,100.0,35810.6,2984.2166666666667,0.0,2.0,1.0,30.0,3.0,0.0,2387373.333333333,1193686.666666667,0.0,0.2,0.1,5.6000000000000005,0.0,2.8000000000000003
59,1490,322,1413,4,3,496.66666666666674,41.388888888888886,99.4,4114.055555555556,49368.66666666667,0.28308563340410475,139.7556027364945,11.646300228041206,0.0,0.0,4.0,100.0,4.0,0.0,0.0,13975.560273649453,0.0,0.0,0.0028308563340410475,0.0,0.0,1.4059919792403872
60,1958,1484,64,44,4,489.5,40.79166666666666,498.7045714285714,20342.99064285714,244115.8877142857,68.75,167829.67280357142,13985.806066964285,0.0,1.0,34.0,79.54545454545455,35.0,0.0,479513.35086734686,16303453.929489795,0.0,0.015625,0.53125,7.6484375,0.0,260.046875
61,4493,733,247,30,5,898.6,74.88333333333334,54.95857142857143,4115.481023809524,49385.77228571429,12.145748987854251,5998.271937536148,499.855994794679,0.0,0.0,21.0,70.0,21.0,0.0,0.0,599827.1937536148,0.0,0.0,0.08502024291497977,0.0,0.0,76.39919028340083
62,4,11,11,11,1,4.0,0.3333333333333333,600.4399999999998,200.14666666666665,2401.76,100.0,2401.76,200.14666666666665,0.0,7.0,0.0,63.63636363636363,7.0,0.0,240176.00000000003,0.0,0.0,0.6363636363636364,0.0,2.5454545454545454,0.0,0.0
63,311,43,27,18,1,311.0,25.91666666666667,15.039999999999996,389.7866666666666,4677.439999999999,66.66666666666667,3118.293333333333,259.85777777777776,0.0,0.0,9.0,50.0,9.0,0.0,0.0,311829.33333333326,0.0,0.0,0.33333333333333337,0.0,0.0,103.66666666666669
64,1,16,23,23,1,1.0,0.08333333333333333,1904.765,158.73041666666666,1904.765,100.0,1904.765,158.73041666666666,0.0,6.0,0.0,26.08695652173913,6.0,0.0,190476.5,0.0,0.0,0.2608695652173913,0.0,0.2608695652173913,0.0,0.0
65,11120,3430,2059,54,6,1853.333333333333,154.44444444444446,191.6142307692308,29593.75341880342,355125.0410256409,2.6226323457989316,9313.624193970189,776.1353494975156,0.0,0.0,26.0,48.148148148148145,26.0,0.0,0.0,931362.4193970187,0.0,0.0,0.012627489072365224,0.0,0.0,23.40294641411688
66,3,12,13,12,1,3.0,0.25,878.9839999999997,219.746,2636.952,92.30769230769228,2434.109538461539,202.84246153846152,0.0,5.0,0.0,41.66666666666666,5.0,0.0,243410.95384615392,0.0,0.0,0.3846153846153846,0.0,1.1538461538461535,0.0,0.0
67,428,581,51,51,2,214.0,17.833333333333332,1304.9605263157896,23271.796052631576,279261.55263157893,100.0,279261.55263157893,23271.796052631576,0.0,37.0,0.0,72.54901960784314,37.0,0.0,27926155.26315789,0.0,0.0,0.7254901960784313,0.0,155.2549019607843,0.0,0.0
68,92,540,20,20,10,9.2,0.7666666666666667,494.74428571428564,379.30395238095235,4551.6474285714285,100.0,4551.6474285714285,379.30395238095235,0.0,4.0,3.0,35.0,7.0,0.0,260094.13877551025,195070.60408163266,0.0,0.2,0.15,1.84,0.0,1.38
69,1200,200,901,671,3,400.0,33.333333333333336,40.294200477327045,1343.1400159109014,16117.680190930818,74.47280799112097,12003.289021214849,1000.2740851012377,0.0,0.0,419.0,62.4441132637854,419.0,0.0,0.0,1200328.9021214847,0.0,0.0,0.46503884572697,0.0,0.0,186.01553829078802
70,514,682,3,3,3,171.33333333333334,14.277777777777779,298.21,4257.776111111111,51093.31333333333,100.0,51093.31333333333,4257.776111111111,0.0,0.0,3.0,100.0,3.0,0.0,0.0,5109331.333333333,0.0,0.0,1.0,0.0,0.0,171.33333333333334
71,4969,1725,122,120,8,621.125,51.76041666666666,608.8011864406773,31511.803077330464,378141.6369279656,98.36065573770493,371942.59369963827,30995.21614163652,24.0,0.0,59.0,69.16666666666667,83.0,10754966.564808818,0.0,26439292.80515501,0.19672131147540986,0.0,0.4836065573770492,0.0,122.18852459016395,300.3801229508197
72,50,1066,72,70,2,25.0,2.083333333333333,701.7047540983605,1461.8849043715838,17542.618852459007,97.22222222222223,17055.32388433515,1421.2769903612625,0.0,61.0,0.0,87.14285714285714,61.0,0.0,1705532.388433515,0.0,0.0,0.8472222222222223,0.0,21.180555555555557,0.0,0.0
73,1607,801,31,24,2,803.5,66.95833333333333,428.32,28679.59333333333,344155.12,77.41935483870971,266442.67354838713,22203.55612903225,0.0,2.0,1.0,12.5,3.0,0.0,17762844.90322581,8881422.451612905,0.0,0.06451612903225806,0.03225806451612903,51.838709677419345,0.0,25.91935483870968
74,1074,299,27,7,3,358.0,29.83333333333333,182.48,5443.986666666667,65327.84,25.92592592592593,16936.847407407407,1411.403950617284,0.0,0.0,7.0,100.0,7.0,0.0,0.0,1693684.740740741,0.0,0.0,0.2592592592592593,0.0,0.0,92.81481481481481
75,2158,531,388,116,2,1079.0,89.91666666666669,162.395,14602.017083333334,175224.20500000002,29.896907216494853,52386.617989690734,4365.5514991408945,0.0,0.0,6.0,5.172413793103448,6.0,0.0,0.0,5238661.798969073,0.0,0.0,0.015463917525773196,0.0,0.0,16.685567010309278
76,318,89,896,54,2,159.0,13.25,88.20583333333332,1168.7272916666666,14024.7275,6.0267857142857135,845.2402734374997,70.436689453125,0.0,0.0,12.0,22.222222222222207,12.0,0.0,0.0,84524.02734374997,0.0,0.0,0.013392857142857142,0.0,0.0,2.1294642857142856
77,3995,2563,65,62,6,665.8333333333334,55.486111111111114,87.11999999999998,4833.949999999999,58007.39999999999,95.3846153846154,55330.13538461537,4610.844615384614,0.0,0.0,8.0,12.903225806451616,8.0,0.0,0.0,5533013.538461537,0.0,0.0,0.12307692307692307,0.0,0.0,81.94871794871794
78,914,186,34,34,3,304.6666666666667,25.38888888888889,39.62484848484848,1006.0308754208752,12072.370505050503,100.0,12072.370505050503,1006.0308754208752,2.0,0.0,33.0,102.94117647058823,35.0,68984.97431457431,0.0,1138252.0761904758,0.05882352941176471,0.0,0.9705882352941176,0.0,17.921568627450984,295.70588235294116
79,1,6,7,7,1,1.0,0.08333333333333333,,,,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,12,19,17,17,1,12.0,1.0,626.938,626.938,7523.255999999998,100.0,7523.255999999998,626.938,0.0,10.0,0.0,58.82352941176471,10.0,0.0,752325.5999999997,0.0,0.0,0.5882352941176471,0.0,7.0588235294117645,0.0,0.0
81,29,13,10,10,1,29.0,2.4166666666666665,452.2875,1093.028125,13116.3375,100.0,13116.3375,1093.028125,0.0,4.0,0.0,40.0,4.0,0.0,1311633.75,0.0,0.0,0.4,0.0,11.6,0.0,0.0
82,33,11,26,3,1,33.0,2.75,,,,11.538461538461535,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,255,294,10,5,5,51.0,4.25,66.26666666666667,281.6333333333333,3379.6,50.0,1689.8,140.81666666666666,0.0,0.0,6.0,120.0,6.0,0.0,0.0,168980.0,0.0,0.0,0.6,0.0,0.0,30.6
84,352,397,159,150,2,176.0,14.666666666666664,582.5833333333334,8544.555555555557,102534.66666666669,94.33962264150944,96730.81761006288,8060.90146750524,3.0,0.0,0.0,2.0,3.0,9673081.761006288,0.0,0.0,0.018867924528301886,0.0,0.0,0.0,3.3207547169811322,0.0
85,634,1368,120,77,8,79.25,6.604166666666668,467.19500000000005,3085.4336458333337,37025.20375,64.16666666666667,23757.83907291667,1979.819922743056,4.0,3.0,0.0,9.090909090909092,7.0,1357590.804166667,1018193.103125,0.0,0.03333333333333333,0.025,0.0,1.98125,2.6416666666666666,0.0
86,145,238,84,2,5,29.0,2.4166666666666665,,,,2.380952380952381,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,296,286,51,39,3,98.66666666666669,8.222222222222221,1295.9132352941178,10655.28660130719,127863.4392156863,76.47058823529412,97777.92410611305,8148.1603421760865,0.0,28.0,6.0,87.17948717948721,34.0,0.0,8052299.632268134,1725492.7783431716,0.0,0.5490196078431372,0.11764705882352942,54.16993464052288,0.0,11.607843137254903
88,24,36,10,10,2,12.0,1.0,695.83,695.83,8349.960000000001,100.0,8349.960000000001,695.83,0.0,1.0,0.0,10.0,1.0,0.0,834996.0000000001,0.0,0.0,0.1,0.0,1.2000000000000002,0.0,0.0
89,1670,1083,31,20,3,556.6666666666666,46.38888888888889,1026.7838095238094,47631.36005291005,571576.3206349205,64.51612903225806,368758.91653865844,30729.909711554865,0.0,6.0,15.0,105.0,21.0,0.0,10535969.04396167,26339922.60990417,0.0,0.1935483870967742,0.4838709677419355,107.74193548387095,0.0,269.3548387096774
90,19856,2993,1917,9,8,2482.0,206.8333333333333,46.86,9692.21,116306.52,0.4694835680751174,546.0400000000002,45.50333333333334,0.0,0.0,7.0,77.77777777777777,7.0,0.0,0.0,54604.00000000002,0.0,0.0,0.003651538862806469,0.0,0.0,9.063119457485657
91,2940,2094,266,136,4,735.0,61.25,166.738,10212.7025,122552.43,51.127819548872175,62658.38526315789,5221.532105263157,0.0,0.0,10.0,7.352941176470589,10.0,0.0,0.0,6265838.52631579,0.0,0.0,0.03759398496240601,0.0,0.0,27.63157894736842
92,42,121,31,31,2,21.0,1.75,3005.3033333333333,5259.280833333333,63111.37,100.0,63111.37,5259.280833333333,0.0,6.0,0.0,19.354838709677427,6.0,0.0,6311137.0,0.0,0.0,0.1935483870967742,0.0,4.064516129032258,0.0,0.0
93,39,102,7,2,3,13.0,1.0833333333333333,,,,28.57142857142857,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,45,51,21,21,4,11.25,0.9375,2485.09,2329.771875000001,27957.2625,100.0,27957.2625,2329.771875000001,0.0,2.0,0.0,9.523809523809524,2.0,0.0,2795726.25,0.0,0.0,0.09523809523809523,0.0,1.0714285714285714,0.0,0.0
95,209,91,24,9,4,52.25,4.354166666666667,44.73,194.761875,2337.1425,37.5,876.4284375,73.035703125,0.0,0.0,1.0,11.111111111111107,1.0,0.0,0.0,87642.84375,0.0,0.0,0.04166666666666667,0.0,0.0,2.177083333333333
96,411,389,46,9,7,58.714285714285715,4.892857142857143,64.1475,313.86455357142864,3766.374642857143,19.565217391304348,736.8993866459626,61.4082822204969,0.0,0.0,4.0,44.444444444444436,4.0,0.0,0.0,73689.93866459628,0.0,0.0,0.08695652173913042,0.0,0.0,5.1055900621117996
97,1348,963,116,115,2,674.0,56.16666666666666,2417.1123076923072,135761.14128205125,1629133.695384615,99.13793103448276,1615089.43938992,134590.78661582668,0.0,13.0,0.0,11.304347826086955,13.0,0.0,161508943.93899202,0.0,0.0,0.11206896551724138,0.0,75.5344827586207,0.0,0.0
98,2843,2153,254,174,3,947.6666666666664,78.97222222222223,160.24,12654.508888888891,151854.10666666663,68.50393700787401,104026.04157480317,8668.836797900265,5.0,0.0,18.0,13.218390804597702,23.0,2261435.6864087647,0.0,8141168.4710715525,0.01968503937007874,0.0,0.07086614173228346,0.0,18.654855643044613,67.15748031496061
99,286,271,30,22,5,57.2,4.766666666666667,3156.0625,15043.897916666667,180526.775,73.33333333333333,132386.30166666667,11032.191805555554,0.0,4.0,0.0,18.181818181818183,4.0,0.0,13238630.166666664,0.0,0.0,0.13333333333333333,0.0,7.626666666666668,0.0,0.0
100,2,7,7,7,2,1.0,0.08333333333333333,2488.0640000000008,207.33866666666668,2488.0640000000008,100.0,2488.0640000000008,207.33866666666668,0.0,5.0,0.0,71.42857142857143,5.0,0.0,248806.4000000001,0.0,0.0,0.7142857142857143,0.0,0.7142857142857143,0.0,0.0
101,676,426,4,4,4,169.0,14.083333333333336,163.74,2306.005,27672.06,100.0,27672.06,2306.005,0.0,0.0,2.0,50.0,2.0,0.0,0.0,2767206.0,0.0,0.0,0.5,0.0,0.0,84.5
102,2903,617,481,28,5,580.6,48.38333333333333,85.30312499999997,4127.249531249999,49526.99437499998,5.8212058212058215,2883.068279625779,240.2556899688149,0.0,0.0,32.0,114.28571428571428,32.0,0.0,0.0,288306.82796257787,0.0,0.0,0.06652806652806653,0.0,0.0,38.62619542619543
103,124,118,144,26,2,62.0,5.166666666666667,158.28166666666667,817.7886111111113,9813.463333333333,18.055555555555557,1771.8753240740743,147.65627700617287,0.0,1.0,5.0,23.07692307692308,6.0,0.0,29531.25540123457,147656.27700617287,0.0,0.006944444444444444,0.034722222222222224,0.4305555555555555,0.0,2.1527777777777777
104,659,221,123,123,4,164.75,13.729166666666664,223.57827586206898,3069.543412356322,36834.520948275866,100.0,36834.520948275866,3069.543412356322,0.0,0.0,29.0,23.577235772357724,29.0,0.0,0.0,3683452.094827587,0.0,0.0,0.23577235772357724,0.0,0.0,38.84349593495935
105,41,90,28,26,1,41.0,3.4166666666666665,823.8136363636363,2814.696590909092,33776.359090909085,92.85714285714286,31363.762012987016,2613.646834415585,0.0,10.0,0.0,38.46153846153846,10.0,0.0,3136376.201298702,0.0,0.0,0.35714285714285715,0.0,14.642857142857142,0.0,0.0
106,66,80,4,4,1,66.0,5.5,103.49,569.195,6830.34,100.0,6830.34,569.195,0.0,0.0,2.0,50.0,2.0,0.0,0.0,683034.0,0.0,0.0,0.5,0.0,0.0,33.0
107,1199,235,174,41,4,299.75,24.97916666666667,50.3685,1258.1631562500004,15097.957875000002,23.5632183908046,3557.5647866379313,296.4637322198276,0.0,0.0,40.0,97.56097560975607,40.0,0.0,0.0,355756.4786637931,0.0,0.0,0.2298850574712644,0.0,0.0,68.9080459770115
108,2,9,26,12,1,2.0,0.16666666666666666,781.9766666666666,130.32944444444442,1563.9533333333331,46.153846153846146,721.8246153846153,60.152051282051275,0.0,3.0,0.0,25.0,3.0,0.0,72182.46153846152,0.0,0.0,0.11538461538461538,0.0,0.23076923076923075,0.0,0.0
109,785,397,561,66,10,78.5,6.541666666666668,120.40899999999998,787.6755416666666,9452.106499999998,11.764705882352946,1112.0125294117643,92.66771078431371,0.0,0.0,60.0,90.9090909090909,60.0,0.0,0.0,111201.25294117644,0.0,0.0,0.106951871657754,0.0,0.0,8.395721925133689
110,330,532,19,3,8,41.25,3.4375,1413.88,4860.2125000000015,58322.55,15.789473684210524,9208.823684210529,767.4019736842108,0.0,0.0,1.0,33.333333333333336,1.0,0.0,0.0,920882.3684210528,0.0,0.0,0.052631578947368425,0.0,0.0,2.171052631578948
111,32,56,11,10,9,3.5555555555555562,0.2962962962962963,106.85500000000002,31.660740740740746,379.9288888888889,90.9090909090909,345.389898989899,28.782491582491588,0.0,0.0,4.0,40.0,4.0,0.0,0.0,34538.9898989899,0.0,0.0,0.3636363636363637,0.0,0.0,1.2929292929292933
112,9601,3326,835,41,3,3200.333333333333,266.69444444444446,179.02499999999995,47744.97291666666,572939.6749999999,4.910179640718563,28132.367275449098,2344.363939620758,1.0,1.0,0.0,4.878048780487805,2.0,1406618.363772455,1406618.363772455,0.0,0.0011976047904191614,0.0011976047904191614,0.0,3.832734530938122,3.832734530938122,0.0
113,94,96,99,99,2,47.0,3.9166666666666665,1605.929487179487,6289.890491452989,75478.68589743589,100.0,75478.68589743589,6289.890491452989,0.0,39.0,0.0,39.39393939393939,39.0,0.0,7547868.589743589,0.0,0.0,0.3939393939393939,0.0,18.51515151515152,0.0,0.0
114,8,32,50,36,1,8.0,0.6666666666666666,1811.6318750000007,1207.7545833333334,14493.055000000002,72.0,10434.9996,869.5833,0.0,16.0,0.0,44.444444444444436,16.0,0.0,1043499.96,0.0,0.0,0.32,0.0,2.56,0.0,0.0
115,6,11,17,17,0,6.0,3.0,666.0050000000001,1998.0150000000006,3996.030000000001,100.0,3996.030000000001,1998.0150000000006,0.0,10.0,0.0,58.82352941176471,10.0,0.0,399603.00000000006,0.0,0.0,0.5882352941176471,0.0,3.5294117647058822,0.0,0.0
116,86,185,41,1,3,28.66666666666667,2.3888888888888893,771.37,1842.7172222222225,22112.60666666667,2.4390243902439024,539.3318699186992,44.94432249322494,0.0,1.0,0.0,100.0,1.0,0.0,53933.18699186992,0.0,0.0,0.024390243902439025,0.0,0.6991869918699188,0.0,0.0
117,94,104,80,39,1,94.0,7.833333333333332,827.8914285714285,6485.149523809523,77821.79428571428,48.75,37938.12471428571,3161.5103928571425,0.0,14.0,0.0,35.8974358974359,14.0,0.0,3793812.4714285713,0.0,0.0,0.175,0.0,16.45,0.0,0.0
118,2,2,5,5,1,2.0,0.16666666666666666,563.29,93.88166666666666,1126.58,100.0,1126.58,93.88166666666666,0.0,3.0,0.0,60.0,3.0,0.0,112658.0,0.0,0.0,0.6,0.0,1.2,0.0,0.0
119,1767,302,352,38,7,252.42857142857144,21.035714285714285,36.59727272727272,769.8497727272725,9238.197272727271,10.795454545454543,997.3053873966936,83.10878228305782,0.0,0.0,44.0,115.78947368421049,44.0,0.0,0.0,99730.53873966935,0.0,0.0,0.125,0.0,0.0,31.55357142857143
120,237,98,15,15,3,79.0,6.583333333333332,105.26,692.9616666666667,8315.54,100.0,8315.54,692.9616666666667,0.0,1.0,0.0,6.666666666666668,1.0,0.0,831554.0000000001,0.0,0.0,0.06666666666666668,0.0,5.266666666666668,0.0,0.0
